"Date","FromCurrencyId","ToCurrencyId","ToCurrencySysname","EuroRate"
2024-06-09,2,3,GBP,1.1748120
2024-06-09,2,4,JPY,0.0058990
2024-06-09,2,5,AUD,0.6118079
2024-06-09,2,6,MXN,0.0512970
2024-06-09,2,7,SEK,0.0884369
2024-06-09,2,8,NOK,0.0870587
2024-06-09,2,9,HUF,0.0025712
2024-06-09,2,10,CAD,0.6710509
2024-06-09,2,11,BRL,0.1749536
2024-06-09,2,12,PEN,0.2488000
2024-06-09,2,13,CLP,0.0010105
2024-06-09,2,14,INR,0.0110024
2024-06-09,2,15,NZD,0.5683110
2024-06-09,2,16,ALL,0.0094000
2024-06-09,2,17,COP,0.0002000
2024-06-08,2,1,USD,0.9175996
2024-06-08,2,2,EUR,1.0000000
2024-06-08,2,3,GBP,1.1748120
2024-06-08,2,4,JPY,0.0058990
2024-06-08,2,5,AUD,0.6118079
2024-06-08,2,6,MXN,0.0512970
2024-06-08,2,7,SEK,0.0884369
2024-06-08,2,8,NOK,0.0870587
2024-06-08,2,9,HUF,0.0025712
2024-06-08,2,10,CAD,0.6710509
2024-06-08,2,11,BRL,0.1749536
2024-06-08,2,12,PEN,0.2488000
2024-06-08,2,13,CLP,0.0010105
2024-06-08,2,14,INR,0.0110024
2024-06-08,2,15,NZD,0.5683110
2024-06-08,2,16,ALL,0.0094000
2024-06-08,2,17,COP,0.0002000
2024-06-07,2,1,USD,0.9175996
2024-06-07,2,2,EUR,1.0000000
2024-06-07,2,3,GBP,1.1748120
2024-06-07,2,4,JPY,0.0058990
2024-06-07,2,5,AUD,0.6118079
2024-06-07,2,6,MXN,0.0512970
2024-06-07,2,7,SEK,0.0884369
2024-06-07,2,8,NOK,0.0870587
2024-06-07,2,9,HUF,0.0025712
2024-06-07,2,10,CAD,0.6710509
2024-06-07,2,11,BRL,0.1749536
2024-06-07,2,12,PEN,0.2488000
2024-06-07,2,13,CLP,0.0010105
2024-06-07,2,14,INR,0.0110024
2024-06-07,2,15,NZD,0.5683110
2024-06-07,2,16,ALL,0.0094000
2024-06-07,2,17,COP,0.0002000
2024-06-06,2,1,USD,0.9197940
2024-06-06,2,2,EUR,1.0000000
2024-06-06,2,3,GBP,1.1758066
2024-06-06,2,4,JPY,0.0058921
2024-06-06,2,5,AUD,0.6115086
2024-06-06,2,6,MXN,0.0521053
2024-06-06,2,7,SEK,0.0882807
2024-06-06,2,8,NOK,0.0871460
2024-06-06,2,9,HUF,0.0025528
2024-06-06,2,10,CAD,0.6726307
2024-06-06,2,11,BRL,0.1746450
2024-06-06,2,12,PEN,0.2488000
2024-06-06,2,13,CLP,0.0010105
2024-06-06,2,14,INR,0.0110244
2024-06-06,2,15,NZD,0.5689253
2024-06-06,2,16,ALL,0.0094000
2024-06-06,2,17,COP,0.0002000
2024-06-05,2,1,USD,0.9197940
2024-06-05,2,2,EUR,1.0000000
2024-06-05,2,3,GBP,1.1758066
2024-06-05,2,4,JPY,0.0058921
2024-06-05,2,5,AUD,0.6115086
2024-06-05,2,6,MXN,0.0521053
2024-06-05,2,7,SEK,0.0882807
2024-06-05,2,8,NOK,0.0871460
2024-06-05,2,9,HUF,0.0025528
2024-06-05,2,10,CAD,0.6726307
2024-06-05,2,11,BRL,0.1746450
2024-06-05,2,12,PEN,0.2488000
2024-06-05,2,13,CLP,0.0010025
2024-06-05,2,14,INR,0.0110244
2024-06-05,2,15,NZD,0.5689253
2024-06-05,2,16,ALL,0.0094000
2024-06-05,2,17,COP,0.0002000
2024-06-04,2,1,USD,0.9203866
2024-06-04,2,2,EUR,1.0000000
2024-06-04,2,3,GBP,1.1744947
2024-06-04,2,4,JPY,0.0059421
2024-06-04,2,5,AUD,0.6110975
2024-06-04,2,6,MXN,0.0511965
2024-06-04,2,7,SEK,0.0879082
2024-06-04,2,8,NOK,0.0870398
2024-06-04,2,9,HUF,0.0025492
2024-06-04,2,10,CAD,0.6729475
2024-06-04,2,11,BRL,0.1745688
2024-06-04,2,12,PEN,0.2488000
2024-06-04,2,13,CLP,0.0010025
2024-06-04,2,14,INR,0.0110263
2024-06-04,2,15,NZD,0.5674081
2024-06-04,2,16,ALL,0.0094000
2024-06-04,2,17,COP,0.0002000
2024-06-03,2,1,USD,0.9214891
2024-06-03,2,2,EUR,1.0000000
2024-06-03,2,3,GBP,1.1714403
2024-06-03,2,4,JPY,0.0058644
2024-06-03,2,5,AUD,0.6129329
2024-06-03,2,6,MXN,0.0542338
2024-06-03,2,7,SEK,0.0875580
2024-06-03,2,8,NOK,0.0878503
2024-06-03,2,9,HUF,0.0025718
2024-06-03,2,10,CAD,0.6754931
2024-06-03,2,11,BRL,0.1772484
2024-06-03,2,12,PEN,0.2488000
2024-06-03,2,13,CLP,0.0010025
2024-06-03,2,14,INR,0.0110466
2024-06-03,2,15,NZD,0.5650995
2024-06-03,2,16,ALL,0.0094000
2024-06-03,2,17,COP,0.0002000
2024-06-02,2,1,USD,0.9214891
2024-06-02,2,2,EUR,1.0000000
2024-06-02,2,3,GBP,1.1714403
2024-06-02,2,4,JPY,0.0058644
2024-06-02,2,5,AUD,0.6129329
2024-06-02,2,6,MXN,0.0542338
2024-06-02,2,7,SEK,0.0875580
2024-06-02,2,8,NOK,0.0878503
2024-06-02,2,9,HUF,0.0025718
2024-06-02,2,10,CAD,0.6754931
2024-06-02,2,11,BRL,0.1772484
2024-06-02,2,12,PEN,0.2488000
2024-06-02,2,13,CLP,0.0010166
2024-06-02,2,14,INR,0.0110466
2024-06-02,2,15,NZD,0.5650995
2024-06-02,2,16,ALL,0.0094000
2024-06-02,2,17,COP,0.0002000
2024-06-01,2,1,USD,0.9214891
2024-06-01,2,2,EUR,1.0000000
2024-06-01,2,3,GBP,1.1714403
2024-06-01,2,4,JPY,0.0058644
2024-06-01,2,5,AUD,0.6129329
2024-06-01,2,6,MXN,0.0542338
2024-06-01,2,7,SEK,0.0875580
2024-06-01,2,8,NOK,0.0878503
2024-06-01,2,9,HUF,0.0025718
2024-06-01,2,10,CAD,0.6754931
2024-06-01,2,11,BRL,0.1772484
2024-06-01,2,12,PEN,0.2488000
2024-06-01,2,13,CLP,0.0010166
2024-06-01,2,14,INR,0.0110466
2024-06-01,2,15,NZD,0.5650995
2024-06-01,2,16,ALL,0.0094000
2024-06-01,2,17,COP,0.0002000
2024-05-31,2,1,USD,0.9214891
2024-05-31,2,2,EUR,1.0000000
2024-05-31,2,3,GBP,1.1714403
2024-05-31,2,4,JPY,0.0058644
2024-05-31,2,5,AUD,0.6129329
2024-05-31,2,6,MXN,0.0542338
2024-05-31,2,7,SEK,0.0875580
2024-05-31,2,8,NOK,0.0878503
2024-05-31,2,9,HUF,0.0025718
2024-05-31,2,10,CAD,0.6754931
2024-05-31,2,11,BRL,0.1772484
2024-05-31,2,12,PEN,0.2488000
2024-05-31,2,13,CLP,0.0010166
2024-05-31,2,14,INR,0.0110466
2024-05-31,2,15,NZD,0.5650995
2024-05-31,2,16,ALL,0.0094000
2024-05-31,2,17,COP,0.0002000
2024-05-30,2,1,USD,0.9210648
2024-05-30,2,2,EUR,1.0000000
2024-05-30,2,3,GBP,1.1746740
2024-05-30,2,4,JPY,0.0058569
2024-05-30,2,5,AUD,0.6108735
2024-05-30,2,6,MXN,0.0547681
2024-05-30,2,7,SEK,0.0867943
2024-05-30,2,8,NOK,0.0875887
2024-05-30,2,9,HUF,0.0025834
2024-05-30,2,10,CAD,0.6739453
2024-05-30,2,11,BRL,0.1780976
2024-05-30,2,12,PEN,0.2488000
2024-05-30,2,13,CLP,0.0010166
2024-05-30,2,14,INR,0.0110462
2024-05-30,2,15,NZD,0.5644615
2024-05-30,2,16,ALL,0.0094000
2024-05-30,2,17,COP,0.0002000
2024-05-29,2,1,USD,0.9210648
2024-05-29,2,2,EUR,1.0000000
2024-05-29,2,3,GBP,1.1746740
2024-05-29,2,4,JPY,0.0058569
2024-05-29,2,5,AUD,0.6108735
2024-05-29,2,6,MXN,0.0547681
2024-05-29,2,7,SEK,0.0867943
2024-05-29,2,8,NOK,0.0875887
2024-05-29,2,9,HUF,0.0025834
2024-05-29,2,10,CAD,0.6739453
2024-05-29,2,11,BRL,0.1780976
2024-05-29,2,13,CLP,0.0010153
2024-05-29,2,14,INR,0.0110462
2024-05-29,2,15,NZD,0.5644615
2024-05-29,2,16,ALL,0.0094000
2024-05-29,2,17,COP,0.0002000
2024-05-28,2,1,USD,0.9189487
2024-05-28,2,2,EUR,1.0000000
2024-05-28,2,3,GBP,1.1753644
2024-05-28,2,4,JPY,0.0058637
2024-05-28,2,5,AUD,0.6129705
2024-05-28,2,6,MXN,0.0552132
2024-05-28,2,7,SEK,0.0872144
2024-05-28,2,8,NOK,0.0876655
2024-05-28,2,9,HUF,0.0026125
2024-05-28,2,10,CAD,0.6747638
2024-05-28,2,11,BRL,0.1781229
2024-05-28,2,13,CLP,0.0010153
2024-05-28,2,14,INR,0.0110479
2024-05-28,2,15,NZD,0.5666364
2024-05-28,2,16,ALL,0.0094000
2024-05-28,2,17,COP,0.0002000
2024-05-27,2,1,USD,0.9225092
2024-05-27,2,2,EUR,1.0000000
2024-05-27,2,3,GBP,1.1731444
2024-05-27,2,4,JPY,0.0058727
2024-05-27,2,5,AUD,0.6099793
2024-05-27,2,6,MXN,0.0552963
2024-05-27,2,7,SEK,0.0862143
2024-05-27,2,8,NOK,0.0869921
2024-05-27,2,9,HUF,0.0025962
2024-05-27,2,10,CAD,0.6727212
2024-05-27,2,11,BRL,0.1794623
2024-05-27,2,13,CLP,0.0010153
2024-05-27,2,14,INR,0.0110983
2024-05-27,2,15,NZD,0.5634755
2024-05-27,2,16,ALL,0.0094000
2024-05-27,2,17,COP,0.0002000
2024-05-26,2,1,USD,0.9225092
2024-05-26,2,2,EUR,1.0000000
2024-05-26,2,3,GBP,1.1731444
2024-05-26,2,4,JPY,0.0058727
2024-05-26,2,5,AUD,0.6099793
2024-05-26,2,6,MXN,0.0552963
2024-05-26,2,7,SEK,0.0862143
2024-05-26,2,8,NOK,0.0869921
2024-05-26,2,9,HUF,0.0025962
2024-05-26,2,10,CAD,0.6727212
2024-05-26,2,11,BRL,0.1794623
2024-05-26,2,13,CLP,0.0010258
2024-05-26,2,14,INR,0.0110983
2024-05-26,2,15,NZD,0.5634755
2024-05-26,2,16,ALL,0.0094000
2024-05-26,2,17,COP,0.0002000
2024-05-25,2,1,USD,0.9225092
2024-05-25,2,2,EUR,1.0000000
2024-05-25,2,3,GBP,1.1731444
2024-05-25,2,4,JPY,0.0058727
2024-05-25,2,5,AUD,0.6099793
2024-05-25,2,6,MXN,0.0552963
2024-05-25,2,7,SEK,0.0862143
2024-05-25,2,8,NOK,0.0869921
2024-05-25,2,9,HUF,0.0025962
2024-05-25,2,10,CAD,0.6727212
2024-05-25,2,11,BRL,0.1794623
2024-05-25,2,13,CLP,0.0010258
2024-05-25,2,14,INR,0.0110983
2024-05-25,2,15,NZD,0.5634755
2024-05-25,2,16,ALL,0.0094000
2024-05-25,2,17,COP,0.0002000
2024-05-24,2,1,USD,0.9225092
2024-05-24,2,2,EUR,1.0000000
2024-05-24,2,3,GBP,1.1731444
2024-05-24,2,4,JPY,0.0058727
2024-05-24,2,5,AUD,0.6099793
2024-05-24,2,6,MXN,0.0552963
2024-05-24,2,7,SEK,0.0862143
2024-05-24,2,8,NOK,0.0869921
2024-05-24,2,9,HUF,0.0025962
2024-05-24,2,10,CAD,0.6727212
2024-05-24,2,11,BRL,0.1794623
2024-05-24,2,13,CLP,0.0010258
2024-05-24,2,14,INR,0.0110983
2024-05-24,2,15,NZD,0.5634755
2024-05-24,2,16,ALL,0.0094000
2024-05-24,2,17,COP,0.0002000
2024-05-23,2,1,USD,0.9233610
2024-05-23,2,2,EUR,1.0000000
2024-05-23,2,3,GBP,1.1741913
2024-05-23,2,4,JPY,0.0058983
2024-05-23,2,5,AUD,0.6139489
2024-05-23,2,6,MXN,0.0554333
2024-05-23,2,7,SEK,0.0859660
2024-05-23,2,8,NOK,0.0863185
2024-05-23,2,9,HUF,0.0025770
2024-05-23,2,10,CAD,0.6752194
2024-05-23,2,11,BRL,0.1797042
2024-05-23,2,13,CLP,0.0010258
2024-05-23,2,14,INR,0.0110848
2024-05-23,2,15,NZD,0.5642067
2024-05-23,2,16,ALL,0.0094000
2024-05-23,2,17,COP,0.0002000
2024-05-22,2,1,USD,0.9233610
2024-05-22,2,2,EUR,1.0000000
2024-05-22,2,3,GBP,1.1741913
2024-05-22,2,4,JPY,0.0058983
2024-05-22,2,5,AUD,0.6139489
2024-05-22,2,6,MXN,0.0554333
2024-05-22,2,7,SEK,0.0859660
2024-05-22,2,8,NOK,0.0863185
2024-05-22,2,9,HUF,0.0025770
2024-05-22,2,10,CAD,0.6752194
2024-05-22,2,11,BRL,0.1797042
2024-05-22,2,13,CLP,0.0010154
2024-05-22,2,14,INR,0.0110848
2024-05-22,2,15,NZD,0.5642067
2024-05-22,2,16,ALL,0.0094000
2024-05-22,2,17,COP,0.0002000
2024-05-21,2,1,USD,0.9204713
2024-05-21,2,2,EUR,1.0000000
2024-05-21,2,3,GBP,1.1704120
2024-05-21,2,4,JPY,0.0058872
2024-05-21,2,5,AUD,0.6143261
2024-05-21,2,6,MXN,0.0556174
2024-05-21,2,7,SEK,0.0863483
2024-05-21,2,8,NOK,0.0863334
2024-05-21,2,9,HUF,0.0025945
2024-05-21,2,10,CAD,0.6758127
2024-05-21,2,11,BRL,0.1806000
2024-05-21,2,13,CLP,0.0010154
2024-05-21,2,14,INR,0.0110483
2024-05-21,2,15,NZD,0.5614823
2024-05-21,2,16,ALL,0.0094000
2024-05-21,2,17,COP,0.0002000
2024-05-20,2,1,USD,0.9207255
2024-05-20,2,2,EUR,1.0000000
2024-05-20,2,3,GBP,1.1689344
2024-05-20,2,4,JPY,0.0059084
2024-05-20,2,5,AUD,0.6150440
2024-05-20,2,6,MXN,0.0554585
2024-05-20,2,7,SEK,0.0861126
2024-05-20,2,8,NOK,0.0861215
2024-05-20,2,9,HUF,0.0025930
2024-05-20,2,10,CAD,0.6757670
2024-05-20,2,11,BRL,0.1798885
2024-05-20,2,13,CLP,0.0010154
2024-05-20,2,14,INR,0.0110532
2024-05-20,2,15,NZD,0.5626512
2024-05-20,2,16,ALL,0.0094000
2024-05-20,2,17,COP,0.0002000
2024-05-19,2,1,USD,0.9221689
2024-05-19,2,2,EUR,1.0000000
2024-05-19,2,3,GBP,1.1670654
2024-05-19,2,4,JPY,0.0059186
2024-05-19,2,5,AUD,0.6142129
2024-05-19,2,6,MXN,0.0552825
2024-05-19,2,7,SEK,0.0858001
2024-05-19,2,8,NOK,0.0859623
2024-05-19,2,9,HUF,0.0025800
2024-05-19,2,10,CAD,0.6764069
2024-05-19,2,11,BRL,0.1797107
2024-05-19,2,13,CLP,0.0010154
2024-05-19,2,14,INR,0.0110634
2024-05-19,2,15,NZD,0.5633485
2024-05-19,2,16,ALL,0.0094000
2024-05-19,2,17,COP,0.0002000
2024-05-18,2,1,USD,0.9221689
2024-05-18,2,2,EUR,1.0000000
2024-05-18,2,3,GBP,1.1670654
2024-05-18,2,4,JPY,0.0059186
2024-05-18,2,5,AUD,0.6142129
2024-05-18,2,6,MXN,0.0552825
2024-05-18,2,7,SEK,0.0858001
2024-05-18,2,8,NOK,0.0859623
2024-05-18,2,9,HUF,0.0025800
2024-05-18,2,10,CAD,0.6764069
2024-05-18,2,11,BRL,0.1797107
2024-05-18,2,13,CLP,0.0010154
2024-05-18,2,14,INR,0.0110634
2024-05-18,2,15,NZD,0.5633485
2024-05-18,2,16,ALL,0.0094000
2024-05-18,2,17,COP,0.0002000
2024-05-17,2,1,USD,0.9221689
2024-05-17,2,2,EUR,1.0000000
2024-05-17,2,3,GBP,1.1670654
2024-05-17,2,4,JPY,0.0059186
2024-05-17,2,5,AUD,0.6142129
2024-05-17,2,6,MXN,0.0552825
2024-05-17,2,7,SEK,0.0858001
2024-05-17,2,8,NOK,0.0859623
2024-05-17,2,9,HUF,0.0025800
2024-05-17,2,10,CAD,0.6764069
2024-05-17,2,11,BRL,0.1797107
2024-05-17,2,13,CLP,0.0010154
2024-05-17,2,14,INR,0.0110634
2024-05-17,2,15,NZD,0.5633485
2024-05-17,2,16,ALL,0.0094000
2024-05-17,2,17,COP,0.0002000
2024-05-16,2,1,USD,0.9231905
2024-05-16,2,2,EUR,1.0000000
2024-05-16,2,3,GBP,1.1649581
2024-05-16,2,4,JPY,0.0059372
2024-05-16,2,5,AUD,0.6131960
2024-05-16,2,6,MXN,0.0547315
2024-05-16,2,7,SEK,0.0856524
2024-05-16,2,8,NOK,0.0858443
2024-05-16,2,9,HUF,0.0025907
2024-05-16,2,10,CAD,0.6773691
2024-05-16,2,11,BRL,0.1791248
2024-05-16,2,13,CLP,0.0010154
2024-05-16,2,14,INR,0.0110565
2024-05-16,2,15,NZD,0.5599104
2024-05-16,2,16,ALL,0.0094000
2024-05-16,2,17,COP,0.0002000
2024-05-15,2,1,USD,0.9231905
2024-05-15,2,2,EUR,1.0000000
2024-05-15,2,3,GBP,1.1649581
2024-05-15,2,4,JPY,0.0059372
2024-05-15,2,5,AUD,0.6131960
2024-05-15,2,6,MXN,0.0547315
2024-05-15,2,7,SEK,0.0856524
2024-05-15,2,8,NOK,0.0858443
2024-05-15,2,9,HUF,0.0025907
2024-05-15,2,10,CAD,0.6773691
2024-05-15,2,11,BRL,0.1791248
2024-05-15,2,13,CLP,0.0010024
2024-05-15,2,14,INR,0.0110565
2024-05-15,2,15,NZD,0.5599104
2024-05-15,2,16,ALL,0.0094000
2024-05-15,2,17,COP,0.0002000
2024-05-14,2,1,USD,0.9262690
2024-05-14,2,2,EUR,1.0000000
2024-05-14,2,3,GBP,1.1630206
2024-05-14,2,4,JPY,0.0059210
2024-05-14,2,5,AUD,0.6124074
2024-05-14,2,6,MXN,0.0551380
2024-05-14,2,7,SEK,0.0852624
2024-05-14,2,8,NOK,0.0856054
2024-05-14,2,9,HUF,0.0025900
2024-05-14,2,10,CAD,0.6778282
2024-05-14,2,11,BRL,0.1804435
2024-05-14,2,13,CLP,0.0010024
2024-05-14,2,14,INR,0.0110914
2024-05-14,2,15,NZD,0.5576001
2024-05-14,2,16,ALL,0.0094000
2024-05-14,2,17,COP,0.0002000
2024-05-13,2,1,USD,0.9277298
2024-05-13,2,2,EUR,1.0000000
2024-05-13,2,3,GBP,1.1620475
2024-05-13,2,4,JPY,0.0059570
2024-05-13,2,5,AUD,0.6127451
2024-05-13,2,6,MXN,0.0553312
2024-05-13,2,7,SEK,0.0855688
2024-05-13,2,8,NOK,0.0856641
2024-05-13,2,9,HUF,0.0025792
2024-05-13,2,10,CAD,0.6781040
2024-05-13,2,11,BRL,0.1807272
2024-05-13,2,13,CLP,0.0010024
2024-05-13,2,14,INR,0.0111088
2024-05-13,2,15,NZD,0.5579423
2024-05-13,2,16,ALL,0.0094000
2024-05-13,2,17,COP,0.0002000
2024-05-12,2,1,USD,0.9277298
2024-05-12,2,2,EUR,1.0000000
2024-05-12,2,3,GBP,1.1620475
2024-05-12,2,4,JPY,0.0059570
2024-05-12,2,5,AUD,0.6127451
2024-05-12,2,6,MXN,0.0553312
2024-05-12,2,7,SEK,0.0855688
2024-05-12,2,8,NOK,0.0856641
2024-05-12,2,9,HUF,0.0025792
2024-05-12,2,10,CAD,0.6781040
2024-05-12,2,11,BRL,0.1807272
2024-05-12,2,13,CLP,0.0009945
2024-05-12,2,14,INR,0.0111088
2024-05-12,2,15,NZD,0.5579423
2024-05-12,2,16,ALL,0.0094000
2024-05-12,2,17,COP,0.0002000
2024-05-11,2,1,USD,0.9277298
2024-05-11,2,2,EUR,1.0000000
2024-05-11,2,3,GBP,1.1620475
2024-05-11,2,4,JPY,0.0059570
2024-05-11,2,5,AUD,0.6127451
2024-05-11,2,6,MXN,0.0553312
2024-05-11,2,7,SEK,0.0855688
2024-05-11,2,8,NOK,0.0856641
2024-05-11,2,9,HUF,0.0025792
2024-05-11,2,10,CAD,0.6781040
2024-05-11,2,11,BRL,0.1807272
2024-05-11,2,13,CLP,0.0009945
2024-05-11,2,14,INR,0.0111088
2024-05-11,2,15,NZD,0.5579423
2024-05-11,2,16,ALL,0.0094000
2024-05-11,2,17,COP,0.0002000
2024-05-10,2,1,USD,0.9277298
2024-05-10,2,2,EUR,1.0000000
2024-05-10,2,3,GBP,1.1620475
2024-05-10,2,4,JPY,0.0059570
2024-05-10,2,5,AUD,0.6127451
2024-05-10,2,6,MXN,0.0553312
2024-05-10,2,7,SEK,0.0855688
2024-05-10,2,8,NOK,0.0856641
2024-05-10,2,9,HUF,0.0025792
2024-05-10,2,10,CAD,0.6781040
2024-05-10,2,11,BRL,0.1807272
2024-05-10,2,13,CLP,0.0009945
2024-05-10,2,14,INR,0.0111088
2024-05-10,2,15,NZD,0.5579423
2024-05-10,2,16,ALL,0.0094000
2024-05-10,2,17,COP,0.0002000
2024-05-09,2,1,USD,0.9308387
2024-05-09,2,2,EUR,1.0000000
2024-05-09,2,3,GBP,1.1616696
2024-05-09,2,4,JPY,0.0059827
2024-05-09,2,5,AUD,0.6107243
2024-05-09,2,6,MXN,0.0549644
2024-05-09,2,7,SEK,0.0852297
2024-05-09,2,8,NOK,0.0850557
2024-05-09,2,9,HUF,0.0025715
2024-05-09,2,10,CAD,0.6764069
2024-05-09,2,11,BRL,0.1828755
2024-05-09,2,13,CLP,0.0009945
2024-05-09,2,14,INR,0.0111481
2024-05-09,2,15,NZD,0.5571651
2024-05-09,2,16,ALL,0.0094000
2024-05-09,2,17,COP,0.0002000
2024-05-08,2,1,USD,0.9308387
2024-05-08,2,2,EUR,1.0000000
2024-05-08,2,3,GBP,1.1616696
2024-05-08,2,4,JPY,0.0059827
2024-05-08,2,5,AUD,0.6107243
2024-05-08,2,6,MXN,0.0549644
2024-05-08,2,7,SEK,0.0852297
2024-05-08,2,8,NOK,0.0850557
2024-05-08,2,9,HUF,0.0025715
2024-05-08,2,10,CAD,0.6764069
2024-05-08,2,11,BRL,0.1828755
2024-05-08,2,13,CLP,0.0009709
2024-05-08,2,14,INR,0.0111481
2024-05-08,2,15,NZD,0.5571651
2024-05-08,2,16,ALL,0.0094000
2024-05-08,2,17,COP,0.0002000
2024-05-07,2,1,USD,0.9288501
2024-05-07,2,2,EUR,1.0000000
2024-05-07,2,3,GBP,1.1654332
2024-05-07,2,4,JPY,0.0060078
2024-05-07,2,5,AUD,0.6136099
2024-05-07,2,6,MXN,0.0550643
2024-05-07,2,7,SEK,0.0856091
2024-05-07,2,8,NOK,0.0854847
2024-05-07,2,9,HUF,0.0025704
2024-05-07,2,10,CAD,0.6788866
2024-05-07,2,11,BRL,0.1830530
2024-05-07,2,13,CLP,0.0009709
2024-05-07,2,14,INR,0.0111237
2024-05-07,2,15,NZD,0.5580980
2024-05-07,2,16,ALL,0.0094000
2024-05-07,2,17,COP,0.0002000
2024-05-06,2,1,USD,0.9279881
2024-05-06,2,2,EUR,1.0000000
2024-05-06,2,3,GBP,1.1674060
2024-05-06,2,4,JPY,0.0060350
2024-05-06,2,5,AUD,0.6154604
2024-05-06,2,6,MXN,0.0548408
2024-05-06,2,7,SEK,0.0860215
2024-05-06,2,8,NOK,0.0857170
2024-05-06,2,9,HUF,0.0025682
2024-05-06,2,10,CAD,0.6788405
2024-05-06,2,11,BRL,0.1828722
2024-05-06,2,13,CLP,0.0009709
2024-05-06,2,14,INR,0.0111127
2024-05-06,2,15,NZD,0.5589402
2024-05-06,2,16,ALL,0.0094000
2024-05-06,2,17,COP,0.0002000
2024-05-05,2,1,USD,0.9307520
2024-05-05,2,2,EUR,1.0000000
2024-05-05,2,3,GBP,1.1685929
2024-05-05,2,4,JPY,0.0060746
2024-05-05,2,5,AUD,0.6123699
2024-05-05,2,6,MXN,0.0549191
2024-05-05,2,7,SEK,0.0859121
2024-05-05,2,8,NOK,0.0854117
2024-05-05,2,9,HUF,0.0025710
2024-05-05,2,10,CAD,0.6811061
2024-05-05,2,11,BRL,0.1820963
2024-05-05,2,13,CLP,0.0009709
2024-05-05,2,14,INR,0.0111519
2024-05-05,2,15,NZD,0.5570410
2024-05-05,2,16,ALL,0.0094000
2024-05-05,2,17,COP,0.0002000
2024-05-04,2,1,USD,0.9307520
2024-05-04,2,2,EUR,1.0000000
2024-05-04,2,3,GBP,1.1685929
2024-05-04,2,4,JPY,0.0060746
2024-05-04,2,5,AUD,0.6123699
2024-05-04,2,6,MXN,0.0549191
2024-05-04,2,7,SEK,0.0859121
2024-05-04,2,8,NOK,0.0854117
2024-05-04,2,9,HUF,0.0025710
2024-05-04,2,10,CAD,0.6811061
2024-05-04,2,11,BRL,0.1820963
2024-05-04,2,13,CLP,0.0009709
2024-05-04,2,14,INR,0.0111519
2024-05-04,2,15,NZD,0.5570410
2024-05-04,2,16,ALL,0.0094000
2024-05-04,2,17,COP,0.0002000
2024-05-03,2,1,USD,0.9307520
2024-05-03,2,2,EUR,1.0000000
2024-05-03,2,3,GBP,1.1685929
2024-05-03,2,4,JPY,0.0060746
2024-05-03,2,5,AUD,0.6123699
2024-05-03,2,6,MXN,0.0549191
2024-05-03,2,7,SEK,0.0859121
2024-05-03,2,8,NOK,0.0854117
2024-05-03,2,9,HUF,0.0025710
2024-05-03,2,10,CAD,0.6811061
2024-05-03,2,11,BRL,0.1820963
2024-05-03,2,13,CLP,0.0009709
2024-05-03,2,14,INR,0.0111519
2024-05-03,2,15,NZD,0.5570410
2024-05-03,2,16,ALL,0.0094000
2024-05-03,2,17,COP,0.0002000
2024-05-02,2,1,USD,0.9330099
2024-05-02,2,2,EUR,1.0000000
2024-05-02,2,3,GBP,1.1698917
2024-05-02,2,4,JPY,0.0059428
2024-05-02,2,5,AUD,0.6089021
2024-05-02,2,6,MXN,0.0549768
2024-05-02,2,7,SEK,0.0850847
2024-05-02,2,8,NOK,0.0846382
2024-05-02,2,9,HUF,0.0025596
2024-05-02,2,10,CAD,0.6815703
2024-05-02,2,11,BRL,0.1820565
2024-05-02,2,13,CLP,0.0009709
2024-05-02,2,14,INR,0.0111837
2024-05-02,2,15,NZD,0.5544774
2024-05-02,2,16,ALL,0.0094000
2024-05-02,2,17,COP,0.0002000
2024-05-01,2,1,USD,0.9330099
2024-05-01,2,2,EUR,1.0000000
2024-05-01,2,3,GBP,1.1698917
2024-05-01,2,4,JPY,0.0059428
2024-05-01,2,5,AUD,0.6089021
2024-05-01,2,6,MXN,0.0549768
2024-05-01,2,7,SEK,0.0850847
2024-05-01,2,8,NOK,0.0846382
2024-05-01,2,9,HUF,0.0025596
2024-05-01,2,10,CAD,0.6815703
2024-05-01,2,11,BRL,0.1820565
2024-05-01,2,13,CLP,0.0009805
2024-05-01,2,14,INR,0.0111837
2024-05-01,2,15,NZD,0.5544774
2024-05-01,2,16,ALL,0.0094000
2024-05-01,2,17,COP,0.0002000
2024-04-30,2,1,USD,0.9330099
2024-04-30,2,2,EUR,1.0000000
2024-04-30,2,3,GBP,1.1698917
2024-04-30,2,4,JPY,0.0059428
2024-04-30,2,5,AUD,0.6089021
2024-04-30,2,6,MXN,0.0549768
2024-04-30,2,7,SEK,0.0850847
2024-04-30,2,8,NOK,0.0846382
2024-04-30,2,9,HUF,0.0025596
2024-04-30,2,10,CAD,0.6815703
2024-04-30,2,11,BRL,0.1820565
2024-04-30,2,13,CLP,0.0009805
2024-04-30,2,14,INR,0.0111837
2024-04-30,2,15,NZD,0.5544774
2024-04-30,2,16,ALL,0.0094000
2024-04-30,2,17,COP,0.0002000
2024-04-29,2,1,USD,0.9333582
2024-04-29,2,2,EUR,1.0000000
2024-04-29,2,3,GBP,1.1676378
2024-04-29,2,4,JPY,0.0059513
2024-04-29,2,5,AUD,0.6100537
